global_step,train/success
60400,0.0
60800,0.0
61200,0.0
61600,0.0
62000,0.0
62400,0.0
62800,0.0
63200,0.0
63600,0.0
64000,0.0
64400,0.0
64800,0.0
65200,0.0
65600,0.0
66000,0.0
66400,0.0
66800,0.0
67200,0.0
67600,0.0
68000,0.0
68400,0.0
68800,0.0
69200,0.0
69600,0.0
70000,0.0
70400,0.0
70800,0.0
71200,0.0
71600,0.0
72000,0.0
72400,0.0
72800,0.0
73200,0.0
73600,0.0
74000,0.0
74400,0.0
74800,0.0
75200,0.0
75600,0.0
76000,0.0
76400,0.0
76800,0.0
77200,0.0
77600,0.0
78000,0.0
78400,0.0
78800,0.0
79200,0.0
79600,0.0
80000,0.0
80400,0.0
80800,0.0
81200,0.0
81540,1.0
81600,0.0
81940,0.0
82000,0.0
82340,0.0
82400,0.0
82740,0.0
82800,0.0
83140,0.0
83200,0.0
83540,0.0
83600,0.0
83940,0.0
84000,0.0
84340,0.0
84400,0.0
84740,0.0
84800,0.0
85140,0.0
85200,0.0
85540,0.0
85600,0.0
85940,0.0
86000,0.0
86340,0.0
86400,0.0
86740,0.0
86800,0.0
87140,0.0
87200,0.0
87540,0.0
87600,0.0
87940,0.0
88000,0.0
88340,0.0
88400,0.0
88740,0.0
88800,0.0
89140,0.0
89200,0.0
89540,0.0
89600,0.0
89940,0.0
90000,0.0
90340,0.0
90400,0.0
90740,0.0
90800,0.0
91140,0.0
91200,0.0
91540,0.0
91600,0.0
91940,0.0
92000,0.0
92340,0.0
92400,0.0
92740,0.0
92800,0.0
93140,0.0
93200,0.0
93540,0.0
93600,0.0
93940,0.0
94000,0.0
94340,0.0
94400,0.0
94740,0.0
94800,0.0
95140,0.0
95200,0.0
95540,0.0
95600,0.0
95940,0.0
96000,0.0
96340,0.0
96400,0.0
96652,1.0
96800,0.0
97052,0.0
97200,0.0
97452,0.0
97600,0.0
97852,0.0
98000,0.0
98252,0.0
98400,0.0
98652,0.0
98800,0.0
99052,0.0
99200,0.0
99452,0.0
99600,0.0
99852,0.0
100000,0.0
100252,0.0
100400,0.0
100652,0.0
100800,0.0
101052,0.0
101200,0.0
101452,0.0
101600,0.0
101852,0.0
102000,0.0
102252,0.0
102400,0.0
102652,0.0
102800,0.0
103052,0.0
103200,0.0
103452,0.0
103600,0.0
103852,0.0
104000,0.0
104252,0.0
104400,0.0
104652,0.0
104800,0.0
105052,0.0
105200,0.0
105452,0.0
105600,0.0
105852,0.0
106000,0.0
106252,0.0
106400,0.0
106652,0.0
106800,0.0
107052,0.0
107200,0.0
107452,0.0
107600,0.0
107852,0.0
108000,0.0
108252,0.0
108400,0.0
108652,0.0
108800,0.0
109052,0.0
109200,0.0
109452,0.0
109600,0.0
109852,0.0
110000,0.0
110252,0.0
110400,0.0
110652,0.0
110800,0.0
111052,0.0
111200,0.0
111452,0.0
111600,0.0
111852,0.0
112000,0.0
112252,0.0
112400,0.0
112652,0.0
112800,0.0
113052,0.0
113200,0.0
113452,0.0
113600,0.0
113852,0.0
114000,0.0
114252,0.0
114400,0.0
114652,0.0
114800,0.0
115052,0.0
115200,0.0
115452,0.0
115600,0.0
115852,0.0
116000,0.0
116252,0.0
116400,0.0
116652,0.0
116800,0.0
117052,0.0
117200,0.0
117452,0.0
117600,0.0
117852,0.0
118000,0.0
118252,0.0
118400,0.0
118652,0.0
118800,0.0
119052,0.0
119200,0.0
119452,0.0
119600,0.0
119852,0.0
120000,0.0
120252,0.0
120400,0.0
120652,0.0
120800,0.0
121052,0.0
121200,0.0
121204,1.0
121600,0.0
121604,0.0
122000,0.0
122004,0.0
122400,0.0
122404,0.0
122800,0.0
122804,0.0
123200,0.0
123204,0.0
123600,0.0
123604,0.0
124000,0.0
124004,0.0
124400,0.0
124404,0.0
124800,0.0
124804,0.0
125200,0.0
125204,0.0
125600,0.0
125604,0.0
126000,0.0
126004,0.0
126400,0.0
126404,0.0
126800,0.0
126804,0.0
127200,0.0
127204,0.0
127600,0.0
127604,0.0
128000,0.0
128004,0.0
128400,0.0
128404,0.0
128800,0.0
128804,0.0
129200,0.0
129204,0.0
129600,0.0
129604,0.0
130000,0.0
130004,0.0
130400,0.0
130404,0.0
130800,0.0
130804,0.0
131200,0.0
131204,0.0
131600,0.0
131604,0.0
132000,0.0
132004,0.0
132400,0.0
132404,0.0
132800,0.0
132804,0.0
133200,0.0
133204,0.0
133600,0.0
133604,0.0
134000,0.0
134004,0.0
134400,0.0
134404,0.0
134800,0.0
134804,0.0
135200,0.0
135204,0.0
135600,0.0
135604,0.0
136000,0.0
136004,0.0
136400,0.0
136404,0.0
136800,0.0
136804,0.0
137200,0.0
137204,0.0
137600,0.0
137604,0.0
138000,0.0
138004,0.0
138400,0.0
138404,0.0
138800,0.0
138804,0.0
139200,0.0
139204,0.0
139600,0.0
139604,0.0
140000,0.0
140004,0.0
140400,0.0
140404,0.0
140800,0.0
140804,0.0
141200,0.0
141204,0.0
141600,0.0
141604,0.0
142000,0.0
142004,0.0
142400,0.0
142404,0.0
142800,0.0
142804,0.0
143200,0.0
143204,0.0
143600,0.0
143604,0.0
144000,0.0
144004,0.0
144400,0.0
144404,0.0
144800,0.0
144804,0.0
145200,0.0
145204,0.0
145600,0.0
145604,0.0
146000,0.0
146004,0.0
146400,0.0
146404,0.0
146800,0.0
146804,0.0
147200,0.0
147204,0.0
147600,0.0
147604,0.0
148000,0.0
148004,0.0
148400,0.0
148404,0.0
148800,0.0
148804,0.0
149200,0.0
149204,0.0
149600,0.0
149604,0.0
150000,0.0
150004,0.0
150400,0.0
150404,0.0
150800,0.0
150804,0.0
151200,0.0
151204,0.0
151600,0.0
151604,0.0
152000,0.0
152004,0.0
152400,0.0
152404,0.0
152800,0.0
152804,0.0
153200,0.0
153204,0.0
153600,0.0
153604,0.0
154000,0.0
154004,0.0
154400,0.0
154404,0.0
154800,0.0
154804,0.0
155200,0.0
155204,0.0
155600,0.0
155604,0.0
156000,0.0
156004,0.0
156400,0.0
156404,0.0
156800,0.0
156804,0.0
157200,0.0
157204,0.0
157600,0.0
157604,0.0
158000,0.0
158004,0.0
158400,0.0
158404,0.0
158800,0.0
158804,0.0
159200,0.0
159204,0.0
159600,0.0
159604,0.0
160000,0.0
160004,0.0
160400,0.0
160404,0.0
160800,0.0
160804,0.0
161200,0.0
161204,0.0
161600,0.0
161604,0.0
162000,0.0
162004,0.0
162400,0.0
162404,0.0
162800,0.0
162804,0.0
163200,0.0
163204,0.0
163600,0.0
163604,0.0
164000,0.0
164004,0.0
164400,0.0
164404,0.0
164800,0.0
164804,0.0
165200,0.0
165204,0.0
165600,0.0
165604,0.0
166000,0.0
166004,0.0
166400,0.0
166404,0.0
166800,0.0
166804,0.0
167200,0.0
167204,0.0
167600,0.0
167604,0.0
168000,0.0
168004,0.0
168400,0.0
168404,0.0
168800,0.0
168804,0.0
169200,0.0
169204,0.0
169600,0.0
169604,0.0
170000,0.0
170004,0.0
170400,0.0
170404,0.0
170800,0.0
170804,0.0
171200,0.0
171204,0.0
171600,0.0
171604,0.0
172000,0.0
172004,0.0
172400,0.0
172404,0.0
172800,0.0
172804,0.0
173200,0.0
173204,0.0
173600,0.0
173604,0.0
174000,0.0
174004,0.0
174400,0.0
174404,0.0
174800,0.0
174804,0.0
175200,0.0
175204,0.0
175600,0.0
175604,0.0
176000,0.0
176004,0.0
176400,0.0
176404,0.0
176800,0.0
176804,0.0
177200,0.0
177204,0.0
177600,0.0
177604,0.0
178000,0.0
178004,0.0
178400,0.0
178404,0.0
178800,0.0
178804,0.0
179200,0.0
179204,0.0
179600,0.0
179604,0.0
180000,0.0
180004,0.0
180400,0.0
180404,0.0
180800,0.0
180804,0.0
181200,0.0
181204,0.0
181600,0.0
181604,0.0
182000,0.0
182004,0.0
182400,0.0
182404,0.0
182800,0.0
182804,0.0
183200,0.0
183204,0.0
183600,0.0
183604,0.0
184000,0.0
184004,0.0
184400,0.0
184404,0.0
184800,0.0
184804,0.0
185200,0.0
185204,0.0
185600,0.0
185604,0.0
186000,0.0
186004,0.0
186400,0.0
186404,0.0
186800,0.0
186804,0.0
187200,0.0
187204,0.0
187600,0.0
187604,0.0
188000,0.0
188004,0.0
188400,0.0
188404,0.0
188800,0.0
188804,0.0
189200,0.0
189204,0.0
189600,0.0
189604,0.0
190000,0.0
190004,0.0
190400,0.0
190404,0.0
190800,0.0
190804,0.0
191200,0.0
191204,0.0
191600,0.0
191604,0.0
192000,0.0
192004,0.0
192400,0.0
192404,0.0
192800,0.0
192804,0.0
193200,0.0
193204,0.0
193600,0.0
193604,0.0
194000,0.0
194004,0.0
194400,0.0
194404,0.0
194800,0.0
194804,0.0
195200,0.0
195204,0.0
195600,0.0
195604,0.0
196000,0.0
196004,0.0
196400,0.0
196404,0.0
196800,0.0
196804,0.0
197200,0.0
197204,0.0
197600,0.0
197604,0.0
198000,0.0
198004,0.0
198400,0.0
198404,0.0
198800,0.0
198804,0.0
199200,0.0
199204,0.0
199600,0.0
199604,0.0
200000,0.0
200004,0.0
200400,0.0
200404,0.0
200800,0.0
200804,0.0
201200,0.0
201204,0.0
201600,0.0
201604,0.0
202000,0.0
202004,0.0
202400,0.0
202404,0.0
202800,0.0
202804,0.0
203200,0.0
203204,0.0
203600,0.0
203604,0.0
204000,0.0
204004,0.0
204400,0.0
204404,0.0
204800,0.0
204804,0.0
205200,0.0
205204,0.0
205600,0.0
205604,0.0
206000,0.0
206004,0.0
206240,1.0
206400,0.0
206640,0.0
206800,0.0
207040,0.0
207200,0.0
207440,0.0
207600,0.0
207840,0.0
208000,0.0
208240,0.0
208400,0.0
208640,0.0
208800,0.0
209040,0.0
209200,0.0
209440,0.0
209600,0.0
209840,0.0
210000,0.0
210240,0.0
210400,0.0
210640,0.0
210800,0.0
211040,0.0
211200,0.0
211440,0.0
211600,0.0
211840,0.0
212000,0.0
212240,0.0
212400,0.0
212640,0.0
212800,0.0
213040,0.0
213200,0.0
213440,0.0
213600,0.0
213840,0.0
214000,0.0
214240,0.0
214400,0.0
214640,0.0
214800,0.0
215040,0.0
215200,0.0
215440,0.0
215600,0.0
215840,0.0
216000,0.0
216056,1.0
216400,0.0
216456,0.0
216800,0.0
216856,0.0
217200,0.0
217256,0.0
217600,0.0
217656,0.0
218000,0.0
218056,0.0
218400,0.0
218456,0.0
218800,0.0
218856,0.0
219200,0.0
219256,0.0
219600,0.0
219656,0.0
220000,0.0
220056,0.0
220400,0.0
220456,0.0
220800,0.0
220856,0.0
221200,0.0
221256,0.0
221600,0.0
221656,0.0
222000,0.0
222056,0.0
222400,0.0
222456,0.0
222800,0.0
222856,0.0
223200,0.0
223256,0.0
223600,0.0
223656,0.0
224000,0.0
224056,0.0
224400,0.0
224456,0.0
224800,0.0
224856,0.0
225200,0.0
225256,0.0
225600,0.0
225656,0.0
226000,0.0
226056,0.0
226400,0.0
226456,0.0
226800,0.0
226856,0.0
227200,0.0
227256,0.0
227600,0.0
227656,0.0
228000,0.0
228056,0.0
228400,0.0
228456,0.0
228800,0.0
228856,0.0
229060,1.0
229200,0.0
229460,0.0
229600,0.0
229860,0.0
230000,0.0
230260,0.0
230400,0.0
230660,0.0
230800,0.0
231060,0.0
231200,0.0
231460,0.0
231600,0.0
231860,0.0
232000,0.0
232260,0.0
232400,0.0
232660,0.0
232800,0.0
233060,0.0
233200,0.0
233460,0.0
233600,0.0
233860,0.0
234000,0.0
234260,0.0
234400,0.0
234660,0.0
234800,0.0
235060,0.0
235200,0.0
235460,0.0
235600,0.0
235860,0.0
236000,0.0
236260,0.0
236400,0.0
236660,0.0
236800,0.0
237060,0.0
237200,0.0
237460,0.0
237600,0.0
237860,0.0
238000,0.0
238260,0.0
238400,0.0
238660,0.0
238800,0.0
239060,0.0
239200,0.0
239460,0.0
239600,0.0
239860,0.0
240000,0.0
240260,0.0
240400,0.0
240660,0.0
240800,0.0
241060,0.0
241200,0.0
241460,0.0
241600,0.0
241860,0.0
242000,0.0
242260,0.0
242400,0.0
242660,0.0
242800,0.0
243060,0.0
243200,0.0
243460,0.0
243600,0.0
243860,0.0
244000,0.0
244260,0.0
244400,0.0
244660,0.0
244800,0.0
245060,0.0
245200,0.0
245460,0.0
245600,0.0
245860,0.0
246000,0.0
246260,0.0
246400,0.0
246660,0.0
246800,0.0
247060,0.0
247200,0.0
247460,0.0
247600,0.0
247860,0.0
248000,0.0
248260,0.0
248400,0.0
248660,0.0
248800,0.0
249060,0.0
249200,0.0
249460,0.0
249600,0.0
249860,0.0
250000,0.0
250260,0.0
250400,0.0
250412,1.0
250800,0.0
250812,0.0
251200,0.0
251212,0.0
251600,0.0
251612,0.0
252000,0.0
252012,0.0
252400,0.0
252412,0.0
252800,0.0
252812,0.0
253200,0.0
253212,0.0
253600,0.0
253612,0.0
254000,0.0
254012,0.0
254400,0.0
254412,0.0
254800,0.0
254812,0.0
255200,0.0
255212,0.0
255600,0.0
255612,0.0
256000,0.0
256012,0.0
256400,0.0
256412,0.0
256800,0.0
256812,0.0
257200,0.0
257212,0.0
257600,0.0
257612,0.0
258000,0.0
258012,0.0
258168,1.0
258400,0.0
258568,0.0
258800,0.0
258968,0.0
259200,0.0
259368,0.0
259600,0.0
259768,0.0
260000,0.0
260168,0.0
260400,0.0
260568,0.0
260800,0.0
260968,0.0
261200,0.0
261368,0.0
261600,0.0
261768,0.0
262000,0.0
262168,0.0
262400,0.0
262568,0.0
262800,0.0
262968,0.0
263200,0.0
263368,0.0
263600,0.0
263768,0.0
264000,0.0
264168,0.0
264400,0.0
264568,0.0
264800,0.0
264968,0.0
265200,0.0
265368,0.0
265600,0.0
265768,0.0
266000,0.0
266168,0.0
266400,0.0
266568,0.0
266800,0.0
266968,0.0
267200,0.0
267368,0.0
267600,0.0
267768,0.0
268000,0.0
268168,0.0
268400,0.0
268568,0.0
268800,0.0
268968,0.0
269200,0.0
269368,0.0
269600,0.0
269768,0.0
270000,0.0
270168,0.0
270400,0.0
270568,0.0
270800,0.0
270968,0.0
271200,0.0
271368,0.0
271600,0.0
271768,0.0
272000,0.0
272168,0.0
272400,0.0
272568,0.0
272800,0.0
272952,1.0
273200,0.0
273352,0.0
273600,0.0
273752,0.0
274000,0.0
274152,0.0
274400,0.0
274552,0.0
274800,0.0
274952,0.0
275200,0.0
275352,0.0
275600,0.0
275752,0.0
276000,0.0
276152,0.0
276400,0.0
276552,0.0
276800,0.0
276952,0.0
277200,0.0
277352,0.0
277600,0.0
277752,0.0
278000,0.0
278152,0.0
278400,0.0
278552,0.0
278800,0.0
278952,0.0
279200,0.0
279352,0.0
279600,0.0
279752,0.0
280000,0.0
280152,0.0
280400,0.0
280552,0.0
280800,0.0
280952,0.0
281200,0.0
281352,0.0
281600,0.0
281752,0.0
282000,0.0
282152,0.0
282400,0.0
282448,1.0
282800,0.0
282848,0.0
283200,0.0
283248,0.0
283600,0.0
283648,0.0
284000,0.0
284048,0.0
284400,0.0
284448,0.0
284800,0.0
284848,0.0
285200,0.0
285248,0.0
285600,0.0
285648,0.0
286000,0.0
286048,0.0
286400,0.0
286448,0.0
286800,0.0
286848,0.0
287200,0.0
287248,0.0
287600,0.0
287648,0.0
287940,1.0
288000,0.0
288340,0.0
288400,0.0
288740,0.0
288800,0.0
289140,0.0
289200,0.0
289540,0.0
289600,0.0
289940,0.0
290000,0.0
290340,0.0
290400,0.0
290740,0.0
290800,0.0
291140,0.0
291200,0.0
291540,0.0
291600,0.0
291940,0.0
292000,0.0
292340,0.0
292400,0.0
292620,1.0
292800,0.0
293020,0.0
293200,0.0
293420,0.0
293600,0.0
293820,0.0
294000,0.0
294220,0.0
294400,0.0
294620,0.0
294800,0.0
295020,0.0
295200,0.0
295420,0.0
295600,0.0
295820,0.0
296000,0.0
296220,0.0
296400,0.0
296620,0.0
296800,0.0
297020,0.0
297200,0.0
297420,0.0
297600,0.0
297820,0.0
298000,0.0
298220,0.0
298400,0.0
298620,0.0
298800,0.0
299020,0.0
299200,0.0
299420,0.0
299600,0.0
299820,0.0
300000,0.0
300220,0.0
300400,0.0
300620,0.0
300800,0.0
300864,1.0
301200,0.0
301264,0.0
301548,1.0
301600,0.0
301948,0.0
302000,0.0
302348,0.0
302400,0.0
302748,0.0
302800,0.0
303148,0.0
303200,0.0
303548,0.0
303600,0.0
303948,0.0
304000,0.0
304348,0.0
304400,0.0
304748,0.0
304800,0.0
305148,0.0
305200,0.0
305548,0.0
305600,0.0
305948,0.0
306000,0.0
306348,0.0
306400,0.0
306748,0.0
306800,0.0
307148,0.0
307200,0.0
307380,1.0
307600,0.0
307780,0.0
308000,0.0
308180,0.0
308400,0.0
308580,0.0
308800,0.0
308980,0.0
309200,0.0
309380,0.0
309600,0.0
309780,0.0
310000,0.0
310180,0.0
310400,0.0
310580,0.0
310800,0.0
310980,0.0
311200,0.0
311296,1.0
311600,0.0
311696,0.0
311860,1.0
312000,0.0
312260,0.0
312400,0.0
312660,0.0
312800,0.0
313060,0.0
313200,0.0
313460,0.0
313600,0.0
313616,1.0
314000,0.0
314016,0.0
314400,0.0
314416,0.0
314800,0.0
314816,0.0
315200,0.0
315216,0.0
315600,0.0
315616,0.0
316000,0.0
316016,0.0
316400,0.0
316416,0.0
316800,0.0
316816,0.0
317068,1.0
317200,0.0
317468,0.0
317600,0.0
317868,0.0
318000,0.0
318268,0.0
318400,0.0
318668,0.0
318800,0.0
319068,0.0
319200,0.0
319468,0.0
319600,0.0
319868,0.0
320000,0.0
320268,0.0
320400,0.0
320668,0.0
320800,0.0
321068,0.0
321200,0.0
321468,0.0
321600,0.0
321868,0.0
322000,0.0
322248,1.0
322400,0.0
322648,0.0
322800,0.0
323048,0.0
323200,0.0
323448,0.0
323600,0.0
323848,0.0
324000,0.0
324088,1.0
324400,0.0
324488,0.0
324800,0.0
324888,0.0
325200,0.0
325288,0.0
325600,0.0
325688,0.0
326000,0.0
326088,0.0
326400,0.0
326488,0.0
326800,0.0
326888,0.0
327200,0.0
327288,0.0
327428,1.0
327600,0.0
327828,0.0
328000,0.0
328228,0.0
328400,0.0
328628,0.0
328800,0.0
329028,0.0
329200,0.0
329428,0.0
329600,0.0
329828,0.0
330000,0.0
330228,0.0
330400,0.0
330628,0.0
330800,0.0
331028,0.0
331200,0.0
331428,0.0
331600,0.0
331828,0.0
332000,0.0
332228,0.0
332400,0.0
332628,0.0
332800,0.0
333028,0.0
333200,0.0
333428,0.0
333600,0.0
333828,0.0
334000,0.0
334228,0.0
334400,0.0
334628,0.0
334800,0.0
335028,0.0
335200,0.0
335428,0.0
335600,0.0
335828,0.0
336000,0.0
336228,0.0
336400,0.0
336628,0.0
336800,0.0
337028,0.0
337200,0.0
337428,0.0
337600,0.0
337828,0.0
338000,0.0
338228,0.0
338400,0.0
338628,0.0
338800,0.0
339028,0.0
339200,0.0
339428,0.0
339600,0.0
339828,0.0
340000,0.0
340228,0.0
340400,0.0
340628,0.0
340800,0.0
341028,0.0
341200,0.0
341428,0.0
341600,0.0
341828,0.0
342000,0.0
342228,0.0
342400,0.0
342628,0.0
342800,0.0
343028,0.0
343200,0.0
343428,0.0
343600,0.0
343828,0.0
344000,0.0
344228,0.0
344400,0.0
344612,1.0
344800,0.0
345012,0.0
345200,0.0
345412,0.0
345600,0.0
345712,1.0
346000,0.0
346112,0.0
346400,0.0
346512,0.0
346800,0.0
346912,0.0
347200,0.0
347312,0.0
347600,0.0
347712,0.0
348000,0.0
348076,1.0
348400,0.0
348464,1.0
348800,0.0
348864,0.0
349200,0.0
349264,0.0
349528,1.0
349600,0.0
349928,0.0
350000,0.0
350328,0.0
350400,0.0
350728,0.0
350800,0.0
351128,0.0
351200,0.0
351528,0.0
351600,0.0
351928,0.0
352000,0.0
352328,0.0
352400,0.0
352728,0.0
352800,0.0
353128,0.0
353200,0.0
353484,1.0
353600,0.0
353884,0.0
354000,0.0
354284,0.0
354400,0.0
354684,0.0
354800,0.0
355084,0.0
355200,0.0
355444,1.0
355600,0.0
355844,0.0
356000,0.0
356244,0.0
356400,0.0
356644,0.0
356800,0.0
357044,0.0
357200,0.0
357444,0.0
357600,0.0
357776,1.0
358000,0.0
358176,0.0
358400,0.0
358524,1.0
358800,0.0
358924,0.0
359200,0.0
359324,0.0
359600,0.0
359724,0.0
360000,0.0
360124,0.0
360400,0.0
360524,0.0
360800,0.0
360924,0.0
361200,0.0
361324,0.0
361600,0.0
361724,0.0
362000,0.0
362124,0.0
362400,0.0
362524,0.0
362800,0.0
362884,1.0
363104,1.0
363200,0.0
363424,1.0
363600,0.0
363824,0.0
364000,0.0
364036,1.0
364272,1.0
364400,0.0
364672,0.0
364800,0.0
365072,0.0
365200,0.0
365472,0.0
365600,0.0
365872,0.0
366000,0.0
366124,1.0
366400,0.0
366524,0.0
366800,0.0
366924,0.0
367200,0.0
367324,0.0
367600,0.0
367724,0.0
368000,0.0
368124,0.0
368400,0.0
368524,0.0
368800,0.0
368844,1.0
369200,0.0
369244,0.0
369536,1.0
369600,0.0
369936,0.0
370000,0.0
370108,1.0
370400,0.0
370508,0.0
370800,0.0
370908,0.0
371200,0.0
371308,0.0
371600,0.0
371708,0.0
372000,0.0
372108,0.0
372400,0.0
372508,0.0
372800,0.0
372908,0.0
373200,0.0
373308,0.0
373600,0.0
373708,0.0
374000,0.0
374028,1.0
374400,0.0
374428,0.0
374800,0.0
374828,0.0
375200,0.0
375228,0.0
375600,0.0
375628,0.0
376000,0.0
376028,0.0
376400,0.0
376428,0.0
376800,0.0
376828,0.0
377200,0.0
377228,0.0
377600,0.0
377628,0.0
378000,0.0
378016,1.0
378400,0.0
378416,0.0
378708,1.0
378800,0.0
378980,1.0
379160,1.0
379200,0.0
379560,0.0
379600,0.0
379960,0.0
380000,0.0
380212,1.0
380400,0.0
380612,0.0
380800,0.0
381012,0.0
381200,0.0
381412,0.0
381600,0.0
381720,1.0
381976,1.0
382000,0.0
382180,1.0
382400,0.0
382580,0.0
382800,0.0
382980,0.0
383200,0.0
383380,0.0
383600,0.0
383780,0.0
384000,0.0
384180,0.0
384292,1.0
384400,0.0
384480,1.0
384800,0.0
384880,0.0
385120,1.0
385200,0.0
385520,0.0
385600,0.0
385852,1.0
386000,0.0
386236,1.0
386400,0.0
386480,1.0
386800,0.0
386880,0.0
387200,0.0
387280,0.0
387600,0.0
387604,1.0
388000,0.0
388004,0.0
388288,1.0
388400,0.0
388688,0.0
388800,0.0
389088,0.0
389200,0.0
389488,0.0
389600,0.0
389888,0.0
390000,0.0
390288,0.0
390400,0.0
390616,1.0
390800,0.0
391016,0.0
391200,0.0
391416,0.0
391600,0.0
391604,1.0
392000,0.0
392004,0.0
392104,1.0
392400,0.0
392504,0.0
392632,1.0
392800,1.0
392916,1.0
393200,0.0
393316,1.0
393600,0.0
393716,0.0
394000,0.0
394116,0.0
394400,0.0
394516,0.0
394672,1.0
394800,0.0
395072,0.0
395196,1.0
395200,0.0
395596,0.0
395600,0.0
395996,0.0
396000,0.0
396092,1.0
396320,1.0
396400,0.0
396720,0.0
396800,0.0
396848,1.0
396948,1.0
397084,1.0
397200,0.0
397348,1.0
397600,0.0
397748,0.0
397876,1.0
398000,0.0
398276,0.0
398400,0.0
398464,1.0
398632,1.0
398800,0.0
399032,0.0
399160,1.0
399200,0.0
399560,0.0
399600,0.0
399960,0.0
400000,0.0
400360,0.0
400400,0.0
400760,0.0
400800,0.0
400908,1.0
401200,0.0
401308,0.0
401476,1.0
401572,1.0
401600,0.0
401652,1.0
401784,1.0
402000,0.0
402184,0.0
402400,0.0
402584,0.0
402692,1.0
402800,0.0
403092,0.0
403200,0.0
403492,0.0
403600,0.0
403892,0.0
404000,0.0
404292,0.0
404400,0.0
404692,0.0
404796,1.0
404800,0.0
405196,0.0
405200,0.0
405596,0.0
405600,0.0
405996,0.0
406000,0.0
406188,1.0
406400,0.0
406588,0.0
406800,0.0
406988,0.0
407200,0.0
407388,0.0
407496,1.0
407600,0.0
407896,0.0
408000,0.0
408296,0.0
408400,0.0
408464,1.0
408800,0.0
408864,0.0
408996,1.0
409112,1.0
409200,0.0
409224,1.0
409324,1.0
409416,1.0
409504,1.0
409588,1.0
409600,0.0
409672,1.0
409764,1.0
410000,0.0
410164,0.0
410260,1.0
410400,0.0
410564,1.0
410640,1.0
410800,0.0
411040,0.0
411200,0.0
411208,1.0
411312,1.0
411400,1.0
411504,1.0
411600,0.0
411736,1.0
411964,1.0
412000,0.0
412364,0.0
412400,0.0
412484,1.0
412800,0.0
412884,0.0
413088,1.0
413200,0.0
413236,1.0
413372,1.0
413600,0.0
413772,0.0
413912,1.0
414000,0.0
414312,0.0
414400,0.0
414428,1.0
414800,0.0
414828,0.0
414900,1.0
415016,1.0
415096,1.0
415200,0.0
415464,1.0
415536,1.0
415600,0.0
415652,1.0
415748,1.0
416000,0.0
416148,0.0
416264,1.0
416368,1.0
416400,0.0
416768,0.0
416800,0.0
416860,1.0
417200,0.0
417260,0.0
417600,0.0
417660,0.0
417784,1.0
417864,1.0
418000,0.0
418264,0.0
418396,1.0
418400,0.0
418492,1.0
418604,1.0
418800,0.0
419004,0.0
419200,0.0
419404,0.0
419600,0.0
419804,0.0
420000,0.0
420204,0.0
420400,0.0
420404,1.0
420800,0.0
420804,0.0
421200,0.0
421204,0.0
421448,1.0
421600,0.0
421724,1.0
421916,1.0
422000,0.0
422064,1.0
422400,0.0
422464,0.0
422696,1.0
422800,0.0
422972,1.0
423112,1.0
423200,0.0
423512,0.0
423600,0.0
423616,1.0
423712,1.0
424000,0.0
424112,0.0
424228,1.0
424384,1.0
424400,0.0
424484,1.0
424800,0.0
424884,0.0
425200,0.0
425284,0.0
425380,1.0
425540,1.0
425600,0.0
425640,1.0
425760,1.0
425940,1.0
